Temperatur,KielerWoche,school_holiday,public_holiday,Month,sin_season,cos_season,is_weekend,lag_1,lag_2,lag_7,lag_14,roll7_mean,roll7_std,roll14_mean,roll14_std,roll30_mean,roll30_std,Wochentag_Friday,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,lag_1_isna,lag_2_isna,lag_7_isna,lag_14_isna,roll7_mean_isna,roll7_std_isna,roll14_mean_isna,roll14_std_isna,roll30_mean_isna,roll30_std_isna,umsatz
8.0,0,0,0,11,-0.8311706263658079,0.5560174366570446,0,227.368950308808,285.156333256917,304.006515491702,394.596128794788,329.55531407948786,76.8523383089111,360.70651595627857,69.9689230808853,380.00870749714704,68.76115424166673,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,256.059850846365
13.375,0,0,0,11,-0.8214765533024145,0.5702422926917867,0,256.059850846365,227.368950308808,306.427920731397,409.101520904092,322.7057905587254,81.50472544646885,350.8110675313912,74.4595877120102,375.9685079183037,72.39282041958224,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,274.749839438109
13.75,0,0,0,11,-0.8115390590073611,0.5842981736283683,0,274.749839438109,256.059850846365,337.09962010326,430.883786231859,318.18035037396993,83.4161940316272,341.21451885524954,75.02472087093733,373.2947833023582,74.64175512634564,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,246.392025222422
14.625,0,0,0,11,-0.801361088174677,0.5981809144059159,1,246.392025222422,274.749839438109,377.801673947832,463.36098285518,305.22212253385027,86.95763694659209,328.0365359260041,74.26186108454739,369.4975174035192,78.14078480767041,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,350.222831381163
13.0,0,0,0,11,-0.7909456567567774,0.6118864012687242,1,350.222831381163,246.392025222422,469.026184716499,384.851426907233,301.282287881469,83.68432765827077,319.95523939214576,63.82544402847161,370.4180413594004,77.73093907572864,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,466.540193942821
12.0,0,0,0,11,-0.780295851070776,0.6254105729852457,0,466.540193942821,350.222831381163,285.156333256917,328.738163480579,300.9271463423721,82.85497157231306,325.7901513232591,73.25242025711582,373.6887205385609,79.68373321913302,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,266.493884189038
15.0,0,0,0,11,-0.7694148268839381,0.6387494220515268,0,266.493884189038,466.540193942821,227.368950308808,331.472015657754,298.261082189818,83.74251568167942,321.3441313738634,74.92947410667314,367.7844063501225,80.87655157180559,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,237.906672638622
13.625,0,0,0,11,-0.7583058084785625,0.6518989958787125,0,237.906672638622,266.493884189038,256.059850846365,304.006515491702,299.76647109407713,82.33868128604105,314.6608925867825,78.06380778630792,357.12386288487806,75.90184925011644,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,214.420897950301
13.125,0,0,0,11,-0.7469720876965551,0.6648553979642866,0,214.420897950301,237.906672638622,274.749839438109,306.427920731397,293.8180492517823,87.37263374040535,308.2619199052539,82.54730111294312,351.6736745539586,80.11024274365252,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,240.965897111926
11.75,0,0,0,11,-0.7354170229639858,0.6776147890466887,0,240.965897111926,214.420897950301,246.392025222422,337.09962010326,288.9917717766133,89.5084404221701,303.58606107529164,84.49034533969133,348.16005464414087,82.6228747884148,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,264.15177278786
8.125,0,0,0,11,-0.7236440382959123,0.690173388242972,1,264.15177278786,240.965897111926,350.222831381163,377.801673947832,291.5288785716759,88.34383039004301,298.37550055276307,84.51392475328643,344.56335306601966,83.88581792538385,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,347.614033858304
8.5,0,0,0,11,-0.7116566222817751,0.7025274741691566,1,347.614033858304,264.15177278786,466.540193942821,469.026184716499,291.1561932112674,88.06000463167712,296.2192405463682,82.69716251505525,344.6181262615893,83.8873050807681,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,483.160689627582
12.25,0,0,0,11,-0.6994583270516471,0.7146733860429609,0,483.160689627582,347.614033858304,266.493884189038,285.156333256917,293.53054973766183,93.62523025646979,297.228848040017,85.02274088267255,347.91671147285695,87.37078494760101,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,257.912087518437
10.75,0,0,0,11,-0.6870527672236675,0.726607524768565,0,257.912087518437,483.160689627582,237.906672638622,227.368950308808,292.3045787847189,94.09328259489259,295.2828304872684,85.62993201424358,339.1427666632821,82.45465713294473,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,236.556165735368
10.75,0,0,0,11,-0.6744436188329457,0.7383263540031063,0,236.556165735368,257.912087518437,214.420897950301,256.059850846365,292.1116492271111,94.22470287265081,295.9390601605941,85.10301696113832,331.9183502430767,81.59895712843081,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,198.911870818593
10.125,0,0,0,11,-0.661634618242279,0.749826401204568,0,198.911870818593,236.556165735368,240.965897111926,274.749839438109,289.8960739225814,96.51057993174234,291.8570615871819,88.4670523674797,325.27798697627935,84.09316880062484,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,243.788203213012
7.75,0,0,0,11,-0.6486295610349818,0.7611042586607742,0,243.788203213012,198.911870818593,264.15177278786,246.392025222422,290.29926050845086,96.27771276819865,289.6455161425321,89.3105802328468,321.19127132226083,85.00051661661112,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,227.863733533634
4.5,0,0,0,11,-0.6354323008901775,0.7721565844991641,1,227.863733533634,243.788203213012,347.614033858304,350.222831381163,285.1152549007043,98.86250921590644,288.3220667361901,90.13431838897309,315.63352481355565,85.48495466517579,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,364.001891067586
2.25,0,0,0,11,-0.622046748440868,0.7829801036770625,1,364.001891067586,227.863733533634,483.160689627582,466.540193942821,287.45637735917313,100.76491815505317,289.30628528522027,90.93391899524919,314.13020381900543,84.1710246011125,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,412.356910869242
3.125,0,0,0,11,-0.6084768701151264,0.7935716089521472,0,412.356910869242,364.001891067586,257.912087518437,266.493884189038,277.34155182226743,79.06243307867729,285.43605077996466,83.6736357599058,313.51264130691817,83.34881534388444,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,252.705465822807
3.125,0,0,0,11,-0.594726686960764,0.8039279618328208,0,252.705465822807,412.356910869242,236.556165735368,237.906672638622,276.5977487228917,79.29982124276451,284.4511637538053,83.99428124250126,306.49079073917244,79.0520389759412,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,253.437861780942
5.125,0,0,0,11,-0.5808002734538013,0.8140460935082175,0,253.437861780942,252.705465822807,198.911870818593,214.420897950301,279.0094195865451,78.12714935213135,285.56053440682814,83.43293762953701,302.1103385682961,78.1965018741142,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,255.115425796983
5.5,0,0,0,11,-0.5667017562911184,0.8239230057575536,0,255.115425796983,253.437861780942,243.788203213012,240.965897111926,287.03849886917226,71.0951845732603,288.46728639587684,81.44912707789369,299.65624731217616,78.48674346777763,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,275.094910670148
5.25,0,0,0,11,-0.5524353131676203,0.8335557718385695,0,275.094910670148,255.115425796983,227.863733533634,264.15177278786,291.5108856487631,68.87089024304163,290.905073078607,80.42230991491536,297.77701047925603,78.37354592285254,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,283.115432286782
6.125,0,0,0,11,-0.5380051715382992,0.8429415373547832,1,283.115432286782,275.094910670148,364.001891067586,347.614033858304,299.40398547064143,63.301676687133714,292.2596201856729,80.09608430540646,297.08064103909203,78.40908980240373,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,403.083011014191
8.25,0,0,0,11,-0.5234156073655503,0.8520775211013093,1,403.083011014191,283.115432286782,412.356910869242,483.160689627582,304.9870026058707,71.18154488844809,296.2216899825219,84.30618019886356,300.3024773818518,80.7570429224355,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,481.333773696359
5.75,0,0,0,11,-0.5086709438521042,0.8609610158889945,0,481.333773696359,403.083011014191,252.705465822807,257.912087518437,314.84084015260174,90.63762433358065,296.09119598743456,83.99540820939907,305.1102825016217,87.06995805919456,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,288.123644467983
6.75,0,0,0,12,-0.49377555015997737,0.8695893893466109,0,288.123644467983,481.333773696359,253.437861780942,236.556165735368,319.90057995905545,87.5260634542603,298.24916434097355,83.32448793876492,302.12101485229346,86.0213658594404,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,251.710213001089
10.5,0,0,0,12,-0.4787338401157883,0.8779600847008883,0,251.710213001089,288.123644467983,255.115425796983,198.911870818593,319.653772990505,87.74686845815441,299.331596288525,82.55630175048172,294.87714912844643,80.45137568582605,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,223.700501598317
9.125,0,0,0,12,-0.4635502709028512,0.8860706215341378,0,223.700501598317,251.710213001089,275.094910670148,243.788203213012,315.16592667640987,92.28391357282031,301.10221277279106,80.47651760970994,292.82862140649314,81.48323681213836,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,271.393516674893
9.25,0,0,0,12,-0.4482293417404106,0.893918596519257,0,271.393516674893,223.700501598317,283.115432286782,227.863733533634,314.63715610565913,92.56196536307085,303.0740208772112,79.29370286222024,294.29610695202933,80.65591205214868,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,223.004926208522
9.0,0,0,0,12,-0.4327755925504317,0.9015016841318838,1,223.004926208522,271.393516674893,403.083011014191,364.001891067586,306.049940951622,98.56720991785426,302.7269632111317,79.65800620791207,293.1942761307679,81.41843995066884,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,376.387257691091
10.875,0,0,0,12,-0.41719360261231697,0.9088176373395028,1,376.387257691091,223.004926208522,481.333773696359,412.356910869242,302.23626190546486,94.62476915974777,303.61163225566776,80.45564408076541,296.58219007253393,82.72856419218247,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,491.74583143461
8.25,0,0,0,12,-0.4014879892059737,0.9158642882672868,0,491.74583143461,376.387257691091,288.123644467983,252.705465822807,303.723698725215,97.933270280156,309.2822694389084,90.83763797733721,304.76065027960686,89.45035660131398,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,238.587801055645
10.75,0,0,0,12,-0.38566340624360745,0.9226395488404875,0,238.587801055645,491.74583143461,251.710213001089,253.437861780942,296.64714966630953,100.99037347928012,308.2738648126825,91.58927170422632,301.0394826020896,89.8151830310915,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,259.237368045978
8.75,0,0,0,12,-0.3697245428906732,0.9291414114031743,0,259.237368045978,238.587801055645,223.700501598317,255.115425796983,297.72245752986515,100.47089353632376,308.68811526018504,91.33493700307595,294.1293884055282,84.45784405645287,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,261.967843681113
6.625,0,0,0,12,-0.35367612217637207,0.935367949313148,0,261.967843681113,259.237368045978,271.393516674893,275.094910670148,303.1892206845503,96.74394610149965,309.1775736804801,91.043656506981,293.97852038859736,84.51293642829627,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,275.871019893576
6.125,0,0,0,12,-0.33752289959411347,0.941317317512847,0,275.871019893576,261.967843681113,223.004926208522,283.115432286782,303.828864001505,96.5132114788048,309.233010053582,91.02154083795365,295.2439986304291,83.92657766062618,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,257.995780454492
6.875,0,0,0,12,-0.32126966169236515,0.9469877530760751,1,257.995780454492,275.871019893576,376.387257691091,403.083011014191,308.82755746521497,92.45003516528045,307.43874920841847,91.82006914678155,296.69649471390215,82.84971989307849,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,416.865761579601
5.25,0,0,0,12,-0.3049212246562894,0.9523775757303973,1,416.865761579601,257.995780454492,491.74583143461,481.333773696359,314.6102008778593,98.45127535330738,308.4232313916621,92.9908612645105,302.5598235294913,84.96684971220164,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,456.754742945117
3.625,0,0,0,12,-0.2884824328806098,0.9574851883550389,0,456.754742945117,416.865761579601,238.587801055645,288.123644467983,309.6114739507889,88.32614754673844,306.6675863380019,89.64714301044911,308.97992253473325,89.1387847830109,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,202.61788967914
5.5,0,0,0,12,-0.27195815753410524,0.9623090774541487,0,202.61788967914,456.754742945117,259.237368045978,251.710213001089,304.47291518271675,94.01017808636178,300.56003242451317,93.82314124769462,304.1467177287611,90.88557736947165,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,238.987287986511
6.25,0,0,0,12,-0.2553532951161881,0.9668478136052773,0,238.987287986511,202.61788967914,261.967843681113,223.700501598317,301.58004660279283,95.92619847844146,299.651252066329,94.3925923968522,296.00760434072544,85.04721836289832,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,239.155705804931
11.875,0,0,0,12,-0.23867276600594997,0.9711000518829505,0,239.155705804931,238.987287986511,275.871019893576,271.393516674893,298.3211697633383,97.86414314676935,300.75519522394427,93.52236772602126,295.3823916169419,85.40511864321682,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,266.802079117368
10.375,0,0,0,12,-0.22192151300416674,0.9750645322571945,0,266.802079117368,239.155705804931,257.995780454492,223.004926208522,297.0256067953086,98.27006796345582,300.4272353984068,93.64122718165548,296.3905887296752,84.86354361093683,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,247.565727389495
11.375,0,0,0,12,-0.20510449986861926,0.9787400799669153,1,247.565727389495,266.802079117368,416.865761579601,376.387257691091,295.5355992145947,99.03656649083591,302.18157833990483,92.29962478697637,298.01238394870524,83.38851116585532,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,326.552122517566
12.5,0,0,0,12,-0.1882267098432439,0.9821256058680006,1,326.552122517566,247.565727389495,456.754742945117,491.74583143461,282.63365077716117,85.56210562867194,298.6219258275102,90.15367835707173,300.77118125885704,82.90035482276049,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,368.79655844807
10.25,0,1,0,12,-0.1712931441814778,0.9852201067560606,0,368.79655844807,326.552122517566,202.61788967914,238.587801055645,270.0681958490116,57.6279747393519,289.8398348999002,74.52815618103092,305.46894208933827,82.61908508031978,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,249.442416541576
11.25,0,1,0,12,-0.154308820664281,0.9880226656636976,0,249.442416541576,368.79655844807,238.987287986511,259.237368045978,276.75741397221674,50.80774273554382,290.6151645774667,74.00860831426911,301.65029293847124,82.46773378941774,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,298.307772523706
10.375,0,1,0,12,-0.13727877211326517,0.9905324521322227,0,298.307772523706,249.442416541576,239.155705804931,261.967843681113,285.2317689061017,48.345446230213405,293.40590775444736,73.46906099070057,297.8486549936201,79.773068230352,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,328.219884484061
8.375,0,1,0,12,-0.12020804489935275,0.9927487224577402,0,328.219884484061,298.307772523706,266.802079117368,275.871019893576,297.9552230031203,45.8538684811492,298.1381963832293,73.4220022152468,300.3658022823285,79.49039264649079,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,395.242017468912
10.875,0,1,0,12,-0.06880242680232064,0.9976303053065857,1,395.242017468912,328.219884484061,247.565727389495,257.995780454492,316.30378562476943,55.90613752773191,306.664696210039,77.45757322625612,305.0926074719275,80.8088287168574,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,426.706629411613
4.75,0,1,0,12,-0.05161966722325418,0.9986668162884759,0,426.706629411613,395.242017468912,326.552122517566,416.865761579601,341.8953430565006,60.04491355562276,318.7154711355476,82.27724676079951,310.81231425908186,83.18710473495912,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,380.798137500876
5.125,0,1,0,12,-0.034421611622745804,0.9994074007397048,0,380.798137500876,426.706629411613,368.79655844807,456.754742945117,349.644773768402,61.22361626036466,316.1392122727816,79.48485475551658,314.33575515343944,83.85796302019237,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,410.805384325764
